Submitted,ElapsedTime,Attempt,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,I am nervous about taking organic chemistry.,ItemID,ItemType,I am excited to learn organic chemistry.,ItemID,ItemType,I see a connection between chemistry and real-world topics.,ItemID,ItemType,What is the definition of “Organic Chemistry”,ItemID,ItemType,What do “wedges” and “hashes” tell us?,ItemID,ItemType,How many bonds are typically attached to a Carbon atom?,ItemID,ItemType,"In a typical short-hand structure of an organic molecule, where are the carbons?",ItemID,ItemType,"How many carbons and hydrogens are in this chemical structure?  
",ItemID,ItemType,Organic molecules in coffee are typically responsible for which of the following?,ItemID,ItemType,The video helped introduce me to unfamiliar or less familiar concepts.,ItemID,ItemType,The immersive format helped me understand the material in a new way.,ItemID,ItemType,I needed to rewatch parts to fully understand them.,ItemID,ItemType,"What stood out to you most about this video, and did it change how you think about organic chemistry in any way? ",ItemID,ItemType,How long did you watch the video. Be honest!,ItemID,ItemType,The video changed how I think about organic chemistry.
2026-03-16 05:07:44 UTC,0:01:53,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of living organisms.</span></p>",96073,choice,How a molecule reacts,96074,choice,2,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Neutral,96081,essay,<p>NA</p>,96082,choice,I did not watch it,96083,choice,Neutral
2026-03-16 05:28:00 UTC,0:06:21,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Strongly agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond ends,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Agree,96081,essay,"<p>I think something that stood out to me most about this video was how the organic molecules are shown visually and explained at the same time. Often times you are only given one way of looking at a way a molecule is drawn, however this video shows how you can look at it and understand it in a different way. It did change the way i think of organic chemistry by making it seem less scarier, seeing what organic chemistry is about helped me be less scared.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-18 06:01:48 UTC,0:16:51,1,96066,choice,Strongly Agree,96067,choice,Strongly disagree,96068,choice,Strongly agree,96069,choice,Strongly agree,96070,choice,Strongly disagree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Strongly agree,96081,essay,<p>I found it interesting how we don't label hydrogens when drawing the molecules out.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-16 05:48:46 UTC,0:03:05,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,"<p>I think the real world application that related organic chemistry and coffee allowed me to think about how organic chemistry can apply to our everyday lives, when prior to the video I saw it as something I wouldn't be able to use anywhere else except for class.</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-16 23:44:56 UTC,0:06:21,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Disagree,96081,essay,<p>I liked the visuals that were shown in the video. It made me feel more comfortable with learning about organic chemistry.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-18 02:44:11 UTC,0:14:52,1,96066,choice,Neutral,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,<p>I didnt know that organic chemistry was about carbon molucules.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-16 06:15:39 UTC,0:01:55,1,96066,choice,Neutral,96067,choice,Neutral,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Disagree,96081,essay,"<p>I liked that they used the example of coffee, cause it's relative to everyday life.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-17 09:09:06 UTC,0:13:40,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Agree,96080,choice,Agree,96081,essay,,96082,choice,30 seconds to 2 minutes,96083,choice,Agree
2026-03-16 06:42:08 UTC,0:02:18,1,96066,choice,Strongly Agree,96067,choice,Disagree,96068,choice,Disagree,96069,choice,Agree,96070,choice,Disagree,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly disagree,96079,choice,Strongly disagree,96080,choice,Agree,96081,essay,<p>I like the coffee and carbons.</p>,96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-16 07:36:48 UTC,0:02:57,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Neutral,96081,essay,<p>It made ochem seem slightly less daunting by showing that it is actually just application of prior knowledge.</p>,96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
2026-03-16 09:45:54 UTC,0:08:26,1,96066,choice,Strongly Agree,96067,choice,Disagree,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Neutral,96081,essay,"<p>I wouldn't say that is necesaarily changed the way I think about organic chemistry, but i think that the real world analogies helped make it a bit more digestable.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-16 16:50:04 UTC,0:02:05,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>The light-hearted atmosphere created in the video, it somehow smooth down my nervousness for o-chem.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Agree
2026-03-16 17:31:11 UTC,0:04:48,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Disagree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>How organic chemistry is in everyday life.</p>,96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-16 17:28:34 UTC,0:01:38,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Strongly agree,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Disagree,96080,choice,Disagree,96081,essay,"<p>I think it was extremely easy, and it made me less scared of Ochem.</p>",96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-19 05:53:30 UTC,0:10:24,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Neutral,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Neutral,96080,choice,Strongly disagree,96081,essay,"<p>I didn't know the actual definition of what organic chemistry was before watching the video, so that stuck out to me, but all of the other concepts in the video I was already familiar with from previous biology and chemistry courses I've taken. Also, I know it was probably supposed to make me feel less nervous about taking organic chemistry, but honestly, the fact that a video needed to be made specifically to tell us not to be afraid of organic chemistry reinforced to me that I definitely need to be afraid of taking organic chemistry... It was a good video though, and clearly explained what organic chemistry is and how it relates to the real world.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-20 22:43:28 UTC,0:03:30,1,96066,choice,Strongly disagree,96067,choice,Strongly agree,96068,choice,Agree,96069,choice,Strongly disagree,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Disagree,96079,choice,Neutral,96080,choice,Strongly disagree,96081,essay,"<p>How easy it was to understand, and the info was communicated very clearly.&nbsp;</p>",96082,choice,30 seconds or less,96083,choice,Disagree
2026-03-16 18:55:40 UTC,0:03:11,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 5 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,"<p>I liked how the background and set was engaging. On a chemistry note, I also liked how it was connected to coffee and its smell, something many don't realize its chemistry behind.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-16 20:11:33 UTC,0:06:07,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Strongly agree,96081,essay,"<p>What stood out to me about this video was how calming and reassuring both presenters were when explaining Ochem. I also really appreciated how detailed they were when representing bonds, the definition of ochem, and the structures of atoms because it feels super realisitic and actually helpful rather than shoving information down my throat.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Strongly agree
2026-03-16 22:54:04 UTC,0:07:27,1,96066,choice,Neutral,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Strongly agree,96080,choice,Neutral,96081,essay,,96082,choice,,96083,choice,
2026-03-17 08:08:15 UTC,0:07:56,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,"<p>I noticed how it was slowly explained, and also lots of visual explanations of the concepts which were helpful. I also noticed the unecessary and repetitive music throughout the entire video.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-16 21:33:27 UTC,0:05:55,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Neutral,96080,choice,Neutral,96081,essay,<p>It was interesting to see the ways organic chemistry can explain the way our brain receptors are affected by things.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-16 22:05:08 UTC,0:05:54,1,96066,choice,Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of living organisms.</span></p>",96073,choice,How a molecule reacts,96074,choice,1,96075,choice,Where the bond ends,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 5 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Strongly agree,96081,essay,<p>I think what stood out to me about this video is that it just gave me more information about organic chem. it has always just been a topic that i was scared to know more about because of how hard they say it is but this helped.&nbsp;</p>,96082,choice,30 seconds to 2 minutes,96083,choice,Agree
2026-03-18 03:50:16 UTC,22:33:16,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Disagree,96080,choice,Neutral,96081,essay,<p>that coffee is the study of carbon molecules i didnt know this beforehand.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-18 08:16:50 UTC,0:07:36,1,96066,choice,Strongly Agree,96067,choice,Strongly agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Strongly agree,96079,choice,Strongly agree,96080,choice,Strongly agree,96081,essay,"<p>What stood out was the way they summarized what organic chemistry is, it sounds hard, but it's not so bad after watching it.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Strongly agree
2026-03-16 22:31:57 UTC,0:03:54,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>I think it helped me to kind of figure out what organic chemistry is.</p>,96082,choice,30 seconds or less,96083,choice,Neutral
2026-03-17 02:11:44 UTC,0:03:48,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Neutral,96069,choice,Agree,96070,choice,Strongly agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>What stood out to me the most was the statement that organic chemistry at UCLA is not as daunting and dreadful as many make it out to be and that it is actually interesting to learn about.</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-16 23:42:09 UTC,0:03:33,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Strongly agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,,96082,choice,,96083,choice,
2026-03-16 23:59:35 UTC,0:13:57,1,96066,choice,Agree,96067,choice,Disagree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Neutral,96079,choice,Agree,96080,choice,Disagree,96081,essay,<p>The cafe was a silly but effective idea that made ochem seem approachable and also demonstrate real life examples of chemical compounds.</p>,96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
2026-03-16 23:53:05 UTC,0:06:31,1,96066,choice,Strongly Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Agree,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond ends,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>I really liked how it was compared to everyday items such as coffee which helped make this easier to learn and understand.&nbsp;</p>,96082,choice,I watched the entire video,96083,choice,Agree
2026-03-17 00:08:58 UTC,0:03:36,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Where the bond connects,96076,choice,"<p><span style=""font-weight: 400;"">4 carbons, 8 hydrogens</span></p>",96077,choice,Stimulant effects,96078,choice,Strongly agree,96079,choice,Strongly agree,96080,choice,Agree,96081,essay,"<p>I liked the way organic chemistry was presented, though it seems memorization-heavy, I also like that it seems less math-heavy than gen chem 1 and 2.</p>",96082,choice,30 seconds to 2 minutes,96083,choice,Agree
2026-03-17 03:24:22 UTC,0:03:41,1,96066,choice,Neutral,96067,choice,Strongly agree,96068,choice,Strongly agree,96069,choice,Neutral,96070,choice,Strongly agree,96071,choice,Strongly agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,<p>I was a bit relieved to hear that organic chemistry is centered mainly around carbon and carbon-based molecules. This makes the work and problems that we have gone over in 14B and 14A a lot easier to remember and reference in 14C.</p>,96082,choice,I watched the entire video,96083,choice,Disagree
2026-03-17 03:53:52 UTC,0:03:07,1,96066,choice,Strongly Agree,96067,choice,Neutral,96068,choice,Agree,96069,choice,Strongly agree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Strongly agree,96081,essay,"<p>I think they explained in a way that made them look positive so it didn't seem as bad. However, general chemistry is really hard so I am scared.&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Neutral
2026-03-17 04:08:08 UTC,0:03:29,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Neutral,96070,choice,Neutral,96071,choice,Neutral,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Neutral,96081,essay,<p>It made me less nervous to take organic chemistry.&nbsp;</p>,96082,choice,30 seconds to 2 minutes,96083,choice,Neutral
2026-03-17 04:42:45 UTC,0:03:58,1,96066,choice,Neutral,96067,choice,Disagree,96068,choice,Agree,96069,choice,Disagree,96070,choice,Neutral,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Agree,96080,choice,Agree,96081,essay,<p>I have heard from others that O chem is a challenge so when i watch the video i will be comforted.</p>,96082,choice,I did not watch it,96083,choice,Neutral
2026-03-17 04:52:08 UTC,0:05:29,1,96066,choice,Agree,96067,choice,Agree,96068,choice,Agree,96069,choice,Agree,96070,choice,Agree,96071,choice,Agree,96072,choice,"<p><span style=""font-weight: 400;"">The chemistry of carbon-based molecules.</span></p>",96073,choice,"<p><span style=""font-weight: 400;"">Stereochemistry, or how atoms are oriented in 3D</span></p>",96074,choice,4,96075,choice,Both where the bonds end and connect,96076,choice,"<p><span style=""font-weight: 400;"">5 carbons, 10 hydrogens</span></p>",96077,choice,All of the above,96078,choice,Agree,96079,choice,Disagree,96080,choice,Disagree,96081,essay,"<p>It was cool learning about a real world application</p>
<p>&nbsp;</p>",96082,choice,I watched the entire video,96083,choice,Disagree
